                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                      24                  1.9666516185865550E+000                  1.7203661018576124E+000                  3.5970348089607054E+000                 -8.2007051723898705E+000                  3.1989473097964503E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      25                  1.9666516170510686E+000                  1.7203657588403738E+000                  3.5970470335610112E+000                 -8.2006198175738323E+000                  3.1990449127509546E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      26                  1.9666516155155824E+000                  1.7203654158897324E+000                  3.5970621701425061E+000                 -8.2005141846651881E+000                  3.1991657114276402E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      27                  1.9666516132493237E+000                  1.7203649098427953E+000                  3.5970802217098750E+000                 -8.2003882957027159E+000                  3.1993096868329141E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      28                  1.9666516109830650E+000                  1.7203644039407560E+000                  3.5971032602364876E+000                 -8.2002277504940526E+000                  3.1994933151717033E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      29                  1.9666516074663307E+000                  1.7203636191789202E+000                  3.5971312935402304E+000                 -8.2000326063162756E+000                  3.1997165470899653E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      30                  1.9666516039495963E+000                  1.7203628347653734E+000                  3.5971668336735161E+000                 -8.1997854967453296E+000                  3.1999992660300536E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      31                  1.9666515985534523E+000                  1.7203616318225645E+000                  3.5972098987335044E+000                 -8.1994865541165787E+000                  3.2003413579963160E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      32                  1.9666515931573079E+000                  1.7203604296975223E+000                  3.5972658467612959E+000                 -8.1990988864684304E+000                  3.2007850836956568E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      33                  1.9666515845423151E+000                  1.7203585121859410E+000                  3.5973347264317108E+000                 -8.1986228487553490E+000                  3.2013301374974543E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      34                  1.9666515759273226E+000                  1.7203565967496692E+000                  3.5974332368616881E+000                 -8.1979440489491342E+000                  3.2021076443480680E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      35                  1.9666515599271135E+000                  1.7203530447912934E+000                  3.5975615739262685E+000                 -8.1970639094013862E+000                  3.2031163803619633E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      36                  1.9666515439269043E+000                  1.7203494999371227E+000                  3.5977222873143875E+000                 -8.1959675477302039E+000                  3.2043737846130980E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      37                  1.9666515199352164E+000                  1.7203441978065432E+000                  3.5979157200122596E+000                 -8.1946574311794169E+000                  3.2058777373006895E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      38                  1.9666514959435286E+000                  1.7203389114532346E+000                  3.5981600658457040E+000                 -8.1930155028325711E+000                  3.2077645306744356E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      39                  1.9666514595048372E+000                  1.7203309124446826E+000                  3.5984561273720015E+000                 -8.1910474720414506E+000                  3.2100292681407105E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      40                  1.9666514230661456E+000                  1.7203229491630809E+000                  3.5988598923886088E+000                 -8.1883958701599635E+000                  3.2130855378830008E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      41                  1.9666513605594276E+000                  1.7203093711349502E+000                  3.5993740861672339E+000                 -8.1850798126082882E+000                  3.2169169833710378E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      42                  1.9666512980527096E+000                  1.7202958951279579E+000                  3.6000596630004424E+000                 -8.1807473900847043E+000                  3.2219366354944219E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      43                  1.9666511951195009E+000                  1.7202739210432407E+000                  3.6009235260329553E+000                 -8.1754459063287328E+000                  3.2281041736424259E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      44                  1.9666510921862923E+000                  1.7202522102926616E+000                  3.6020764713842799E+000                 -8.1685960336692389E+000                  3.2361100532372840E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      45                  1.9666509235474301E+000                  1.7202171906093739E+000                  3.6035360857383867E+000                 -8.1603149430659876E+000                  3.2458548625530348E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      46                  1.9666507549085677E+000                  1.7201828241174106E+000                  3.6059831169649663E+000                 -8.1471614310845162E+000                  3.2614625895148235E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      47                  1.9666503675061002E+000                  1.7201062022226139E+000                  3.6095359690942321E+000                 -8.1298054441222121E+000                  3.2823825194965290E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      48                  1.9666499781184650E+000                  1.7200321662711366E+000                  3.6136172728827667E+000                 -8.1117436850184834E+000                  3.3045385702322263E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      49                  1.9666495035675591E+000                  1.7199455653510012E+000                  3.6189266148720671E+000                 -8.0906925227541375E+000                  3.3309158276998958E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      50                  1.9666488912921487E+000                  1.7198390468536062E+000                  3.6237865926223649E+000                 -8.0735515669906963E+000                  3.3529317984978766E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      51                  1.9666485454500537E+000                  1.7197811757582560E+000                  3.6278714008981940E+000                 -8.0602083325857823E+000                  3.3703718973463208E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      52                  1.9666480974956440E+000                  1.7197084530038098E+000                  3.6329119029070260E+000                 -8.0450211014838384E+000                  3.3906137384701753E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      53                  1.9666475839029620E+000                  1.7196278969809307E+000                  3.6400657869789486E+000                 -8.0253483476964220E+000                  3.4174587898138640E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      54                  1.9666467521435769E+000                  1.7195031264199581E+000                  3.6464221662819605E+000                 -8.0095387293042783E+000                  3.4396398001725719E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      55                  1.9666464091535627E+000                  1.7194534845759180E+000                  3.6512675080129573E+000                 -7.9981294441700195E+000                  3.4559046098785760E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      56                  1.9666458521995673E+000                  1.7193749304937425E+000                  3.6575656385946425E+000                 -7.9839401320670387E+000                  3.4763544890289961E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      57                  1.9666452296065848E+000                  1.7192898931413143E+000                  3.6663318653354189E+000                 -7.9648689629464622E+000                  3.5038853875118101E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      58                  1.9666441752196846E+000                  1.7191519599491198E+000                  3.6763704118929623E+000                 -7.9435834134531271E+000                  3.5345547223067033E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      59                  1.9666432344455067E+000                  1.7190346725218306E+000                  3.6862623698162666E+000                 -7.9235544944493617E+000                  3.5638825893044155E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      60                  1.9666421331243014E+000                  1.7189034453035392E+000                  3.6940475704093685E+000                 -7.9087635390718409E+000                  3.5862536705093517E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      61                  1.9666415833476103E+000                  1.7188400879282018E+000                  3.6985273933181548E+000                 -7.9007452005249794E+000                  3.5987391781853622E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      62                  1.9666411745318957E+000                  1.7187938195222454E+000                  3.7047367134465206E+000                 -7.8902159214462371E+000                  3.6154947730742957E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      63                  1.9666402533980298E+000                  1.7186920137199042E+000                  3.7142689470732106E+000                 -7.8759022318212439E+000                  3.6393607197443085E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      64                  1.9666391912454131E+000                  1.7185783436239102E+000                  3.7225742941361557E+000                 -7.8655628255033871E+000                  3.6580247039572851E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      65                  1.9666386263497539E+000                  1.7185192763063004E+000                  3.7290088031256836E+000                 -7.8585972089833138E+000                  3.6714458193946351E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      66                  1.9666379779265231E+000                  1.7184525248588018E+000                  3.7363139871588564E+000                 -7.8520235504878553E+000                  3.6853550347520683E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      67                  1.9666373295032928E+000                  1.7183867460772337E+000                  3.7436775674457574E+000                 -7.8467768278497161E+000                  3.6980014688083402E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      68                  1.9666367629562582E+000                  1.7183299392692872E+000                  3.7535758435100011E+000                 -7.8414954888107058E+000                  3.7132379904544415E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      69                  1.9666358187112007E+000                  1.7182363570423498E+000                  3.7645166724407138E+000                 -7.8389307291712074E+000                  3.7268253369942808E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      70                  1.9666353714448377E+000                  1.7181922694233704E+000                  3.7703349952579859E+000                 -7.8383990964754737E+000                  3.7332300455918190E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      71                  1.9666351478116559E+000                  1.7181702475540148E+000                  3.7744399165316480E+000                 -7.8383296585229463E+000                  3.7374488232634349E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      72                  1.9666349241784742E+000                  1.7181482258556753E+000                  3.7810086998463999E+000                 -7.8387273246621296E+000                  3.7437023889957173E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      73                  1.9666344769121111E+000                  1.7181041320439858E+000                  3.7912414361523052E+000                 -7.8409186139999028E+000                  3.7519061193870979E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      74                  1.9666340296457478E+000                  1.7180598016522897E+000                  3.8045257832881099E+000                 -7.8455991893530284E+000                  3.7607989955433827E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      75                  1.9666334883605876E+000                  1.7180055528824372E+000                  3.8169713156343552E+000                 -7.8512496801918390E+000                  3.7679727502783229E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      76                  1.9666332177180073E+000                  1.7179780655246271E+000                  3.8252919890808914E+000                 -7.8551816455851302E+000                  3.7726914433799537E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      77                  1.9666329470754271E+000                  1.7179503228833584E+000                  3.8373870490557422E+000                 -7.8609136704452158E+000                  3.7796801911532998E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      78                  1.9666324053569151E+000                  1.7178940390821502E+000                  3.8516984779220143E+000                 -7.8671049451707509E+000                  3.7888340515114307E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      79                  1.9666318636384030E+000                  1.7178369247908492E+000                  3.8642968789408911E+000                 -7.8716864319622051E+000                  3.7981142763146565E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      80                  1.9666312839923847E+000                  1.7177751382602640E+000                  3.8752295123046809E+000                 -7.8746646499897759E+000                  3.8075096390570944E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      81                  1.9666307043463669E+000                  1.7177128999110780E+000                  3.8904639350674013E+000                 -7.8774800210709497E+000                  3.8226144802805138E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      82                  1.9666293679277216E+000                  1.7175683681661893E+000                  3.9066548371302239E+000                 -7.8766898217879540E+000                  3.8435607486928256E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      83                  1.9666279382418357E+000                  1.7174138712943658E+000                  3.9208498672185343E+000                 -7.8728817800614248E+000                  3.8662426848299996E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      84                  1.9666262227460058E+000                  1.7172298922363571E+000                  3.9301767858200090E+000                 -7.8678354687453096E+000                  3.8843905774843983E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      85                  1.9666253052262048E+000                  1.7171325346307005E+000                  3.9388326736098636E+000                 -7.8623694157002149E+000                  3.9026009710311276E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      86                  1.9666234701866023E+000                  1.7169400621922291E+000                  3.9510208903407769E+000                 -7.8517453690082819E+000                  3.9321743372220213E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      87                  1.9666205901076699E+000                  1.7166447815088792E+000                  3.9593085364590714E+000                 -7.8411121738155281E+000                  3.9563374996212066E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      88                  1.9666193831783580E+000                  1.7165238599736137E+000                  3.9637669168377578E+000                 -7.8349619327831164E+000                  3.9700166900321179E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      89                  1.9666181762490462E+000                  1.7164045398281018E+000                  3.9701840229297214E+000                 -7.8254745834088926E+000                  3.9906507954739601E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      90                  1.9666155992787078E+000                  1.7161549612440468E+000                  3.9776741549967527E+000                 -7.8122074512810507E+000                  4.0173256046900976E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      91                  1.9666130223083693E+000                  1.7159124799298100E+000                  3.9832114071596427E+000                 -7.8009814504171011E+000                  4.0387382119796911E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      92                  1.9666112365548845E+000                  1.7157485062764688E+000                  3.9873690022435815E+000                 -7.7919964246603630E+000                  4.0555389768679415E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      93                  1.9666094508014000E+000                  1.7155877099202552E+000                  3.9912108495511820E+000                 -7.7831374918651610E+000                  4.0717374519505434E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      94                  1.9666076650479154E+000                  1.7154299869126046E+000                  3.9966761398629709E+000                 -7.7700150164613868E+000                  4.0955092535182471E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      95                  1.9666039702639742E+000                  1.7151128459453466E+000                  4.0015654896144239E+000                 -7.7565512971067818E+000                  4.1186064347054954E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      96                  1.9666020612335173E+000                  1.7149537251670075E+000                  4.0062346820779577E+000                 -7.7434630646952156E+000                  4.1410314514479483E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      97                  1.9665982452092885E+000                  1.7146445965279888E+000                  4.0110355659450514E+000                 -7.7285613532185842E+000                  4.1655539987012462E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      98                  1.9665954716191347E+000                  1.7144270968201074E+000                  4.0147776202809622E+000                 -7.7164474205596916E+000                  4.1852136920746377E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                      99                  1.9665926980289805E+000                  1.7142152661973733E+000                  4.0182631649793912E+000                 -7.7046678180160360E+000                  4.2040577566533086E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                     100                  1.9665899244388267E+000                  1.7140088058856422E+000                  4.0215240549171911E+000                 -7.6932217193843346E+000                  4.2221517098241206E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                     101                  1.9665871508486730E+000                  1.7138074324254686E+000                  4.0263203557672700E+000                 -7.6761208529750187E+000                  4.2491482519706798E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                     102                  1.9665812223033721E+000                  1.7133927351189551E+000                  4.0321187191077321E+000                 -7.6537549427844995E+000                  4.2835336855333592E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                     103                  1.9665752994605685E+000                  1.7129981312547571E+000                  4.0375022433114340E+000                 -7.6319151204015663E+000                  4.3165477204959259E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                     104                  1.9665689703007143E+000                  1.7125960327870322E+000                  4.0417978839335111E+000                 -7.6134659316300111E+000                  4.3438537472267109E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                     105                  1.9665644779723574E+000                  1.7123218607633037E+000                  4.0451324513979268E+000                 -7.5988258060257907E+000                  4.3653418887029565E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                     106                  1.9665599856440004E+000                  1.7120562824296588E+000                  4.0483742821588082E+000                 -7.5842269031656908E+000                  4.3865516847562995E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                     107                  1.9665551856207732E+000                  1.7117813814422602E+000                  4.0515223658472719E+000                 -7.5696900523934403E+000                  4.4074790850318735E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                     108                  1.9665503855975459E+000                  1.7115150322842598E+000                  4.0544895798100153E+000                 -7.5557125503177494E+000                  4.4274835677696593E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                     109                  1.9665455897727653E+000                  1.7112568772761902E+000                  4.0572954716798080E+000                 -7.5422676479281083E+000                  4.4466433198971425E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                     110                  1.9665407939479849E+000                  1.7110061515045465E+000                  4.0614653587991461E+000                 -7.5222928664837925E+000                  4.4751514311666138E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                     111                  1.9665305463486229E+000                  1.7104931383975122E+000                  4.0666069941982856E+000                 -7.4964715905592545E+000                  4.5113684930075086E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                     112                  1.9665202987492605E+000                  1.7100080684890770E+000                  4.0708194198449430E+000                 -7.4746341742018760E+000                  4.5415701826380923E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                     113                  1.9665121808302692E+000                  1.7096415744412383E+000                  4.0743034972260199E+000                 -7.4563327845128704E+000                  4.5666980273113573E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
                                     114                  1.9665040694099267E+000                  1.7092896127279540E+000                  4.0792036657426900E+000                 -7.4306810321015053E+000                  4.6019536363160274E+000                  6.9191896324892521E-001                  2.8789071089651297E-001                  2.0190325854561819E-002 
